dep,date2,golos
Аксьонов А.А.,2023-01-15,0
Аллахвердієва І.В.,2020-12-20,95
Аллахвердієва І.В.,2021-01-31,207
Аллахвердієва І.В.,2021-02-07,173
Аллахвердієва І.В.,2021-02-21,175
Аллахвердієва І.В.,2021-02-28,4
Аллахвердієва І.В.,2021-03-07,148
Аллахвердієва І.В.,2021-03-21,0
Аллахвердієва І.В.,2021-04-04,48
Аллахвердієва І.В.,2021-04-18,502
Аллахвердієва І.В.,2021-05-02,187
Аллахвердієва І.В.,2021-05-23,265
Аллахвердієва І.В.,2021-06-06,167
Аллахвердієва І.В.,2021-06-20,371
Аллахвердієва І.В.,2021-07-04,322
Аллахвердієва І.В.,2021-07-18,419
Аллахвердієва І.В.,2021-07-25,0
Аллахвердієва І.В.,2021-08-29,0
Аллахвердієва І.В.,2021-09-12,157
Аллахвердієва І.В.,2021-09-26,27
Аллахвердієва І.В.,2021-10-10,42
Аллахвердієва І.В.,2021-10-24,145
Аллахвердієва І.В.,2021-11-07,29
Аллахвердієва І.В.,2021-11-21,159
Аллахвердієва І.В.,2021-12-05,144
Аллахвердієва І.В.,2021-12-19,84
Аллахвердієва І.В.,2022-01-30,97
Аллахвердієва І.В.,2022-02-06,0
Аллахвердієва І.В.,2022-02-20,85
Аллахвердієва І.В.,2022-02-27,19
Аллахвердієва І.В.,2022-04-24,78
Аллахвердієва І.В.,2022-05-08,90
Аллахвердієва І.В.,2022-05-15,45
Аллахвердієва І.В.,2022-05-22,30
Аллахвердієва І.В.,2022-06-05,48
Аллахвердієва І.В.,2022-06-19,38
Аллахвердієва І.В.,2022-06-26,71
Аллахвердієва І.В.,2022-07-03,46
Аллахвердієва І.В.,2022-07-10,0
Аллахвердієва І.В.,2022-07-24,93
Аллахвердієва І.В.,2022-07-31,18
Аллахвердієва І.В.,2022-08-21,133
Аллахвердієва І.В.,2022-09-04,51
Аллахвердієва І.В.,2022-09-11,73
Аллахвердієва І.В.,2022-09-25,129
Аллахвердієва І.В.,2022-10-09,61
Аллахвердієва І.В.,2022-10-23,76
Аллахвердієва І.В.,2022-11-06,70
Аллахвердієва І.В.,2022-11-20,0
Аллахвердієва І.В.,2022-12-04,87
Аллахвердієва І.В.,2022-12-18,86
Аллахвердієва І.В.,2023-01-15,160
Аллахвердієва І.В.,2023-02-12,107
Алєксєєв С.О.,2020-12-20,388
Алєксєєв С.О.,2021-01-31,428
Алєксєєв С.О.,2021-02-07,348
Алєксєєв С.О.,2021-02-21,350
Алєксєєв С.О.,2021-02-28,8
Алєксєєв С.О.,2021-03-07,304
Алєксєєв С.О.,2021-03-21,796
Алєксєєв С.О.,2021-04-04,100
Алєксєєв С.О.,2021-04-18,1064
Алєксєєв С.О.,2021-05-02,742
Алєксєєв С.О.,2021-05-23,478
Алєксєєв С.О.,2021-06-06,468
Алєксєєв С.О.,2021-06-20,124
Алєксєєв С.О.,2021-07-04,660
Алєксєєв С.О.,2021-07-18,678
Алєксєєв С.О.,2021-07-25,18
Алєксєєв С.О.,2021-08-29,4
Алєксєєв С.О.,2021-09-12,320
Алєксєєв С.О.,2021-09-26,316
Алєксєєв С.О.,2021-10-10,218
Алєксєєв С.О.,2021-10-24,804
Алєксєєв С.О.,2021-11-07,650
Алєксєєв С.О.,2021-11-21,320
Алєксєєв С.О.,2021-12-05,664
Алєксєєв С.О.,2021-12-19,432
Алєксєєв С.О.,2022-01-30,228
Алєксєєв С.О.,2022-02-06,52
Алєксєєв С.О.,2022-02-20,300
Алєксєєв С.О.,2022-02-27,48
Алєксєєв С.О.,2022-04-24,8
Алєксєєв С.О.,2022-05-08,180
Алєксєєв С.О.,2022-05-15,90
Алєксєєв С.О.,2022-05-22,60
Алєксєєв С.О.,2022-06-05,106
Алєксєєв С.О.,2022-06-19,0
Алєксєєв С.О.,2022-06-26,0
Алєксєєв С.О.,2022-07-03,90
Алєксєєв С.О.,2022-07-10,196
Алєксєєв С.О.,2022-07-24,178
Алєксєєв С.О.,2022-07-31,0
Алєксєєв С.О.,2022-08-21,166
Алєксєєв С.О.,2022-09-04,0
Алєксєєв С.О.,2022-09-11,148
Алєксєєв С.О.,2022-09-25,254
Алєксєєв С.О.,2022-10-09,398
Алєксєєв С.О.,2022-10-23,154
Алєксєєв С.О.,2022-11-06,208
Алєксєєв С.О.,2022-11-20,200
Алєксєєв С.О.,2022-12-04,196
Алєксєєв С.О.,2022-12-18,162
Алєксєєв С.О.,2023-01-15,154
Алєксєєв С.О.,2023-02-12,310
Аліксійчук О.В.,2020-12-20,328
Аліксійчук О.В.,2021-01-31,226
Аліксійчук О.В.,2021-02-07,344
Аліксійчук О.В.,2021-02-21,332
Аліксійчук О.В.,2021-02-28,8
Аліксійчук О.В.,2021-03-07,302
Аліксійчук О.В.,2021-03-21,744
Аліксійчук О.В.,2021-04-04,104
Аліксійчук О.В.,2021-04-18,0
Аліксійчук О.В.,2021-05-02,692
Аліксійчук О.В.,2021-05-23,532
Аліксійчук О.В.,2021-06-06,466
Аліксійчук О.В.,2021-06-20,716
Аліксійчук О.В.,2021-07-04,638
Аліксійчук О.В.,2021-07-18,792
Аліксійчук О.В.,2021-07-25,0
Аліксійчук О.В.,2021-08-29,8
Аліксійчук О.В.,2021-09-12,312
Аліксійчук О.В.,2021-09-26,298
Аліксійчук О.В.,2021-10-10,96
Аліксійчук О.В.,2021-10-24,820
Аліксійчук О.В.,2021-11-07,684
Аліксійчук О.В.,2021-11-21,310
Аліксійчук О.В.,2021-12-05,640
Аліксійчук О.В.,2021-12-19,434
Аліксійчук О.В.,2022-01-30,234
Аліксійчук О.В.,2022-02-06,54
Аліксійчук О.В.,2022-02-20,308
Аліксійчук О.В.,2022-02-27,68
Аліксійчук О.В.,2022-04-24,156
Аліксійчук О.В.,2022-05-08,180
Аліксійчук О.В.,2022-05-15,90
Аліксійчук О.В.,2022-05-22,60
Аліксійчук О.В.,2022-06-05,106
Аліксійчук О.В.,2022-06-19,76
Аліксійчук О.В.,2022-06-26,140
Аліксійчук О.В.,2022-07-03,92
Аліксійчук О.В.,2022-07-10,200
Аліксійчук О.В.,2022-07-24,188
Аліксійчук О.В.,2022-07-31,424
Аліксійчук О.В.,2022-08-21,276
Аліксійчук О.В.,2022-09-04,102
Аліксійчук О.В.,2022-09-11,146
Аліксійчук О.В.,2022-09-25,258
Аліксійчук О.В.,2022-10-09,384
Аліксійчук О.В.,2022-10-23,154
Аліксійчук О.В.,2022-11-06,210
Аліксійчук О.В.,2022-11-20,200
Аліксійчук О.В.,2022-12-04,192
Аліксійчук О.В.,2022-12-18,172
Аліксійчук О.В.,2023-01-15,306
Аліксійчук О.В.,2023-02-12,312
Ананченко М.О.,2020-12-20,194
Ананченко М.О.,2021-01-31,215
Ананченко М.О.,2021-02-07,0
Ананченко М.О.,2021-02-21,176
Ананченко М.О.,2021-02-28,4
Ананченко М.О.,2021-03-07,154
Ананченко М.О.,2021-03-21,396
Ананченко М.О.,2021-04-04,51
Ананченко М.О.,2021-04-18,530
Ананченко М.О.,2021-05-02,349
Ананченко М.О.,2021-05-23,261
Ананченко М.О.,2021-06-06,233
Ананченко М.О.,2021-06-20,380
Ананченко М.О.,2021-07-04,329
Ананченко М.О.,2021-07-18,407
Ананченко М.О.,2021-07-25,0
Ананченко М.О.,2021-08-29,4
Ананченко М.О.,2021-09-12,159
Ананченко М.О.,2021-09-26,146
Ананченко М.О.,2021-10-10,105
Ананченко М.О.,2021-10-24,439
Ананченко М.О.,2021-11-07,350
Ананченко М.О.,2021-11-21,159
Ананченко М.О.,2021-12-05,318
Ананченко М.О.,2021-12-19,199
Ананченко М.О.,2022-01-30,0
Ананченко М.О.,2022-02-06,26
Ананченко М.О.,2022-02-20,149
Ананченко М.О.,2022-02-27,30
Ананченко М.О.,2022-04-24,78
Ананченко М.О.,2022-05-08,90
Ананченко М.О.,2022-05-15,45
Ананченко М.О.,2022-05-22,30
Ананченко М.О.,2022-06-05,53
Ананченко М.О.,2022-06-19,38
Ананченко М.О.,2022-06-26,70
Ананченко М.О.,2022-07-03,46
Ананченко М.О.,2022-07-10,100
Ананченко М.О.,2022-07-24,92
Ананченко М.О.,2022-07-31,212
Ананченко М.О.,2022-08-21,136
Ананченко М.О.,2022-09-04,51
Ананченко М.О.,2022-09-11,73
Ананченко М.О.,2022-09-25,129
Ананченко М.О.,2022-10-09,199
Ананченко М.О.,2022-10-23,77
Ананченко М.О.,2022-11-06,105
Ананченко М.О.,2022-11-20,100
Ананченко М.О.,2022-12-04,97
Ананченко М.О.,2022-12-18,86
Ананченко М.О.,2023-01-15,155
Ананченко М.О.,2023-02-12,112
Арахамія Д.Г.,2020-12-20,95
Арахамія Д.Г.,2021-01-31,204
Арахамія Д.Г.,2021-02-07,138
Арахамія Д.Г.,2021-02-21,177
Арахамія Д.Г.,2021-02-28,4
Арахамія Д.Г.,2021-03-07,106
Арахамія Д.Г.,2021-03-21,78
Арахамія Д.Г.,2021-04-04,51
Арахамія Д.Г.,2021-04-18,272
Арахамія Д.Г.,2021-05-02,103
Арахамія Д.Г.,2021-05-23,166
Арахамія Д.Г.,2021-06-06,223
Арахамія Д.Г.,2021-06-20,193
Арахамія Д.Г.,2021-07-04,216
Арахамія Д.Г.,2021-07-18,194
Арахамія Д.Г.,2021-07-25,0
Арахамія Д.Г.,2021-08-29,4
Арахамія Д.Г.,2021-09-12,126
Арахамія Д.Г.,2021-09-26,122
Арахамія Д.Г.,2021-10-10,105
Арахамія Д.Г.,2021-10-24,117
Арахамія Д.Г.,2021-11-07,166
Арахамія Д.Г.,2021-11-21,104
Арахамія Д.Г.,2021-12-05,269
Арахамія Д.Г.,2021-12-19,187
Арахамія Д.Г.,2022-01-30,114
Арахамія Д.Г.,2022-02-06,27
Арахамія Д.Г.,2022-02-20,146
Арахамія Д.Г.,2022-02-27,15
Арахамія Д.Г.,2022-04-24,55
Арахамія Д.Г.,2022-05-08,60
Арахамія Д.Г.,2022-05-15,44
Арахамія Д.Г.,2022-05-22,30
Арахамія Д.Г.,2022-06-05,53
Арахамія Д.Г.,2022-06-19,8
Арахамія Д.Г.,2022-06-26,1
Арахамія Д.Г.,2022-07-03,46
Арахамія Д.Г.,2022-07-10,100
Арахамія Д.Г.,2022-07-24,94
Арахамія Д.Г.,2022-07-31,184
Арахамія Д.Г.,2022-08-21,138
Арахамія Д.Г.,2022-09-04,51
Арахамія Д.Г.,2022-09-11,70
Арахамія Д.Г.,2022-09-25,124
Арахамія Д.Г.,2022-10-09,192
Арахамія Д.Г.,2022-10-23,67
Арахамія Д.Г.,2022-11-06,79
Арахамія Д.Г.,2022-11-20,100
Арахамія Д.Г.,2022-12-04,93
Арахамія Д.Г.,2022-12-18,86
Арахамія Д.Г.,2023-01-15,155
Арахамія Д.Г.,2023-02-12,122
Арешонков В.Ю.,2020-12-20,374
Арешонков В.Ю.,2021-01-31,424
Арешонков В.Ю.,2021-02-07,350
Арешонков В.Ю.,2021-02-21,258
Арешонков В.Ю.,2021-02-28,8
Арешонков В.Ю.,2021-03-07,304
Арешонков В.Ю.,2021-03-21,0
Арешонков В.Ю.,2021-04-04,0
Арешонков В.Ю.,2021-04-18,1100
Арешонков В.Ю.,2021-05-02,582
Арешонков В.Ю.,2021-05-23,512
Арешонков В.Ю.,2021-06-06,458
Арешонков В.Ю.,2021-06-20,716
Арешонков В.Ю.,2021-07-04,668
Арешонков В.Ю.,2021-07-18,842
Арешонков В.Ю.,2021-07-25,0
Арешонков В.Ю.,2021-08-29,8
Арешонков В.Ю.,2021-09-12,316
Арешонков В.Ю.,2021-09-26,322
Арешонков В.Ю.,2021-10-10,224
Арешонков В.Ю.,2021-10-24,904
Арешонков В.Ю.,2021-11-07,744
Арешонков В.Ю.,2021-11-21,320
Арешонков В.Ю.,2021-12-05,666
Арешонков В.Ю.,2021-12-19,342
Арешонков В.Ю.,2022-01-30,236
Арешонков В.Ю.,2022-02-06,52
Арешонков В.Ю.,2022-02-20,306
Арешонков В.Ю.,2022-02-27,66
Арешонков В.Ю.,2022-04-24,156
Арешонков В.Ю.,2022-05-08,180
Арешонков В.Ю.,2022-05-15,90
Арешонков В.Ю.,2022-05-22,60
Арешонков В.Ю.,2022-06-05,104
Арешонков В.Ю.,2022-06-19,76
Арешонков В.Ю.,2022-06-26,142
Арешонков В.Ю.,2022-07-03,82
Арешонков В.Ю.,2022-07-10,200
Арешонков В.Ю.,2022-07-24,188
Арешонков В.Ю.,2022-07-31,424
Арешонков В.Ю.,2022-08-21,276
Арешонков В.Ю.,2022-09-04,102
Арешонков В.Ю.,2022-09-11,148
Арешонков В.Ю.,2022-09-25,258
Арешонков В.Ю.,2022-10-09,398
Арешонков В.Ю.,2022-10-23,154
Арешонков В.Ю.,2022-11-06,208
Арешонков В.Ю.,2022-11-20,200
Арешонков В.Ю.,2022-12-04,194
Арешонков В.Ю.,2022-12-18,172
Арешонков В.Ю.,2023-01-15,206
Арешонков В.Ю.,2023-02-12,210
Арсенюк О.О.,2020-12-20,194
Арсенюк О.О.,2021-01-31,196
Арсенюк О.О.,2021-02-07,170
Арсенюк О.О.,2021-02-21,174
Арсенюк О.О.,2021-02-28,4
Арсенюк О.О.,2021-03-07,153
Арсенюк О.О.,2021-03-21,336
Арсенюк О.О.,2021-04-04,52
Арсенюк О.О.,2021-04-18,497
Арсенюк О.О.,2021-05-02,370
Арсенюк О.О.,2021-05-23,267
Арсенюк О.О.,2021-06-06,229
Арсенюк О.О.,2021-06-20,358
Арсенюк О.О.,2021-07-04,328
Арсенюк О.О.,2021-07-18,421
Арсенюк О.О.,2021-07-25,9
Арсенюк О.О.,2021-08-29,3
Арсенюк О.О.,2021-09-12,160
Арсенюк О.О.,2021-09-26,140
Арсенюк О.О.,2021-10-10,0
Арсенюк О.О.,2021-10-24,379
Арсенюк О.О.,2021-11-07,350
Арсенюк О.О.,2021-11-21,159
Арсенюк О.О.,2021-12-05,331
Арсенюк О.О.,2021-12-19,208
Арсенюк О.О.,2022-01-30,116
Арсенюк О.О.,2022-02-06,27
Арсенюк О.О.,2022-02-20,150
Арсенюк О.О.,2022-02-27,33
Арсенюк О.О.,2022-04-24,77
Арсенюк О.О.,2022-05-08,90
Арсенюк О.О.,2022-05-15,43
Арсенюк О.О.,2022-05-22,30
Арсенюк О.О.,2022-06-05,53
Арсенюк О.О.,2022-06-19,38
Арсенюк О.О.,2022-06-26,71
Арсенюк О.О.,2022-07-03,46
Арсенюк О.О.,2022-07-10,100
Арсенюк О.О.,2022-07-24,94
Арсенюк О.О.,2022-07-31,212
Арсенюк О.О.,2022-08-21,138
Арсенюк О.О.,2022-09-04,48
Арсенюк О.О.,2022-09-11,72
Арсенюк О.О.,2022-09-25,124
Арсенюк О.О.,2022-10-09,199
Арсенюк О.О.,2022-10-23,77
Арсенюк О.О.,2022-11-06,105
Арсенюк О.О.,2022-11-20,100
Арсенюк О.О.,2022-12-04,98
Арсенюк О.О.,2022-12-18,86
Арсенюк О.О.,2023-01-15,160
Арсенюк О.О.,2023-02-12,151
Арістов Ю.Ю.,2020-12-20,195
Арістов Ю.Ю.,2021-01-31,216
Арістов Ю.Ю.,2021-02-07,176
Арістов Ю.Ю.,2021-02-21,180
Арістов Ю.Ю.,2021-02-28,4
Арістов Ю.Ю.,2021-03-07,155
Арістов Ю.Ю.,2021-03-21,401
Арістов Ю.Ю.,2021-04-04,51
Арістов Ю.Ю.,2021-04-18,552
Арістов Ю.Ю.,2021-05-02,372
Арістов Ю.Ю.,2021-05-23,270
Арістов Ю.Ю.,2021-06-06,236
Арістов Ю.Ю.,2021-06-20,375
Арістов Ю.Ю.,2021-07-04,347
Арістов Ю.Ю.,2021-07-18,406
Арістов Ю.Ю.,2021-07-25,0
Арістов Ю.Ю.,2021-08-29,4
Арістов Ю.Ю.,2021-09-12,158
Арістов Ю.Ю.,2021-09-26,142
Арістов Ю.Ю.,2021-10-10,110
Арістов Ю.Ю.,2021-10-24,428
Арістов Ю.Ю.,2021-11-07,367
Арістов Ю.Ю.,2021-11-21,160
Арістов Ю.Ю.,2021-12-05,329
Арістов Ю.Ю.,2021-12-19,202
Арістов Ю.Ю.,2022-01-30,115
Арістов Ю.Ю.,2022-02-06,27
Арістов Ю.Ю.,2022-02-20,136
Арістов Ю.Ю.,2022-02-27,23
Арістов Ю.Ю.,2022-04-24,78
Арістов Ю.Ю.,2022-05-08,90
Арістов Ю.Ю.,2022-05-15,45
Арістов Ю.Ю.,2022-05-22,30
Арістов Ю.Ю.,2022-06-05,53
Арістов Ю.Ю.,2022-06-19,38
Арістов Ю.Ю.,2022-06-26,71
Арістов Ю.Ю.,2022-07-03,46
Арістов Ю.Ю.,2022-07-10,100
Арістов Ю.Ю.,2022-07-24,94
Арістов Ю.Ю.,2022-07-31,212
Арістов Ю.Ю.,2022-08-21,138
Арістов Ю.Ю.,2022-09-04,51
Арістов Ю.Ю.,2022-09-11,74
Арістов Ю.Ю.,2022-09-25,129
Арістов Ю.Ю.,2022-10-09,198
Арістов Ю.Ю.,2022-10-23,77
Арістов Ю.Ю.,2022-11-06,105
Арістов Ю.Ю.,2022-11-20,100
Арістов Ю.Ю.,2022-12-04,98
Арістов Ю.Ю.,2022-12-18,86
Арістов Ю.Ю.,2023-01-15,51
Арістов Ю.Ю.,2023-02-12,152
Ар’єв В.І.,2020-12-20,188
Ар’єв В.І.,2021-01-31,212
Ар’єв В.І.,2021-02-07,153
Ар’єв В.І.,2021-02-21,174
Ар’єв В.І.,2021-02-28,0
Ар’єв В.І.,2021-03-07,148
Ар’єв В.І.,2021-03-21,378
Ар’єв В.І.,2021-04-04,51
Ар’єв В.І.,2021-04-18,514
Ар’єв В.І.,2021-05-02,371
Ар’єв В.І.,2021-05-23,236
Ар’єв В.І.,2021-06-06,195
Ар’єв В.І.,2021-06-20,357
Ар’єв В.І.,2021-07-04,327
Ар’єв В.І.,2021-07-18,0
Ар’єв В.І.,2021-07-25,0
Ар’єв В.І.,2021-08-29,0
Ар’єв В.І.,2021-09-12,0
Ар’єв В.І.,2021-09-26,0
Ар’єв В.І.,2021-10-10,104
Ар’єв В.І.,2021-10-24,415
Ар’єв В.І.,2021-11-07,362
Ар’єв В.І.,2021-11-21,134
Ар’єв В.І.,2021-12-05,327
Ар’єв В.І.,2021-12-19,217
Ар’єв В.І.,2022-01-30,113
Ар’єв В.І.,2022-02-06,27
Ар’єв В.І.,2022-02-20,148
Ар’єв В.І.,2022-02-27,32
Ар’єв В.І.,2022-04-24,75
Ар’єв В.І.,2022-05-08,90
Ар’єв В.І.,2022-05-15,44
Ар’єв В.І.,2022-05-22,30
Ар’єв В.І.,2022-06-05,53
Ар’єв В.І.,2022-06-19,3
Ар’єв В.І.,2022-06-26,0
Ар’єв В.І.,2022-07-03,30
Ар’єв В.І.,2022-07-10,100
Ар’єв В.І.,2022-07-24,91
Ар’єв В.І.,2022-07-31,212
Ар’єв В.І.,2022-08-21,138
Ар’єв В.І.,2022-09-04,51
Ар’єв В.І.,2022-09-11,72
Ар’єв В.І.,2022-09-25,125
Ар’єв В.І.,2022-10-09,181
Ар’єв В.І.,2022-10-23,77
Ар’єв В.І.,2022-11-06,70
Ар’єв В.І.,2022-11-20,99
Ар’єв В.І.,2022-12-04,98
Ар’єв В.І.,2022-12-18,85
Ар’єв В.І.,2023-01-15,0
Ар’єв В.І.,2023-02-12,152
Бабак С.В.,2020-12-20,185
Бабак С.В.,2021-01-31,201
Бабак С.В.,2021-02-07,177
Бабак С.В.,2021-02-21,179
Бабак С.В.,2021-02-28,0
Бабак С.В.,2021-03-07,155
Бабак С.В.,2021-03-21,394
Бабак С.В.,2021-04-04,51
Бабак С.В.,2021-04-18,499
Бабак С.В.,2021-05-02,338
Бабак С.В.,2021-05-23,213
Бабак С.В.,2021-06-06,224
Бабак С.В.,2021-06-20,383
Бабак С.В.,2021-07-04,349
Бабак С.В.,2021-07-18,366
Бабак С.В.,2021-07-25,7
Бабак С.В.,2021-08-29,3
